name,link
Matthew Cerasale,https://profiles.uchicago.edu/profiles/profile/11840173
Frank Cetta,https://profiles.uchicago.edu/profiles/profile/53064390
Angad Chadha,https://profiles.uchicago.edu/profiles/profile/20358800
Sudha Chakrapani,https://profiles.uchicago.edu/profiles/profile/36824
Rohini Chakravarthy,https://profiles.uchicago.edu/profiles/profile/49856096
Sridevi Challa,https://profiles.uchicago.edu/profiles/profile/31923675
Candace Cham,https://profiles.uchicago.edu/profiles/profile/37452
Yuen-Ling Chan Leung,https://profiles.uchicago.edu/profiles/profile/38230
Clarence Chan,https://profiles.uchicago.edu/profiles/profile/45700771
Ernest Chan,https://profiles.uchicago.edu/profiles/profile/47773802
Hoyee Chan,https://profiles.uchicago.edu/profiles/profile/38132
Ronny Chan,https://profiles.uchicago.edu/profiles/profile/28934552
Shu Jin Chan,https://profiles.uchicago.edu/profiles/profile/37483
Manu Chander,https://profiles.uchicago.edu/profiles/profile/39278
Diane Burke Chaney,https://profiles.uchicago.edu/profiles/profile/38107
Mark Chaney,https://profiles.uchicago.edu/profiles/profile/37290
Alexander Lee Chang,https://profiles.uchicago.edu/profiles/profile/87399165
Anthony Chang,https://profiles.uchicago.edu/profiles/profile/38463
David Chang,https://profiles.uchicago.edu/profiles/profile/2101333
Eugene Chang,https://profiles.uchicago.edu/profiles/profile/36967
Hsin-Yang Chang,https://profiles.uchicago.edu/profiles/profile/39112
Jessie Chang,https://profiles.uchicago.edu/profiles/profile/915485
Paul Chang,https://profiles.uchicago.edu/profiles/profile/38320
Arlene Chapman,https://profiles.uchicago.edu/profiles/profile/5478543
Joseph Chapman,https://profiles.uchicago.edu/profiles/profile/73539857
Florian Chapotot,https://profiles.uchicago.edu/profiles/profile/37278
Sheila Chari,https://profiles.uchicago.edu/profiles/profile/37240
Sivinee Charoenthammaraksa,https://profiles.uchicago.edu/profiles/profile/37364
Gregory Chasson,https://profiles.uchicago.edu/profiles/profile/28934555
Frank Chaten,https://profiles.uchicago.edu/profiles/profile/38896
Todd Chatlos,https://profiles.uchicago.edu/profiles/profile/73496366
Aritrick Chatterjee,https://profiles.uchicago.edu/profiles/profile/9153342
Subhasis Chatterjee,https://profiles.uchicago.edu/profiles/profile/37045
Ishanu Chattopadhyay,https://profiles.uchicago.edu/profiles/profile/9128104
Irene Check,https://profiles.uchicago.edu/profiles/profile/37471
Keegan Checkett,https://profiles.uchicago.edu/profiles/profile/37917
Navneet Cheema,https://profiles.uchicago.edu/profiles/profile/2101354
Eric Chehab,https://profiles.uchicago.edu/profiles/profile/39289
Lydia Chelala,https://profiles.uchicago.edu/profiles/profile/23617904
Ewa Chelmicka-Schorr,https://profiles.uchicago.edu/profiles/profile/38126
Belinda Chen,https://profiles.uchicago.edu/profiles/profile/36801
Bohao Chen,https://profiles.uchicago.edu/profiles/profile/39021
Chen Chen,https://profiles.uchicago.edu/profiles/profile/36953
Chih-Hsin Chen,https://profiles.uchicago.edu/profiles/profile/38086
Chin-Tu Chen,https://profiles.uchicago.edu/profiles/profile/36709
Chun-Chang Chen,https://profiles.uchicago.edu/profiles/profile/38689
Dennis Chen,https://profiles.uchicago.edu/profiles/profile/25562327
Hankui Chen,https://profiles.uchicago.edu/profiles/profile/38686
Hongfeng Chen,https://profiles.uchicago.edu/profiles/profile/37170
Huanhuan Chen,https://profiles.uchicago.edu/profiles/profile/21643647
Jing Chen,https://profiles.uchicago.edu/profiles/profile/20409240
Judy Chen,https://profiles.uchicago.edu/profiles/profile/39155
Jueqi Chen,https://profiles.uchicago.edu/profiles/profile/17338331
Lin Chen,https://profiles.uchicago.edu/profiles/profile/38501
Linan Chen,https://profiles.uchicago.edu/profiles/profile/36730
Linda Chen,https://profiles.uchicago.edu/profiles/profile/62602325
Luqiu Chen,https://profiles.uchicago.edu/profiles/profile/38198
Melissa Chen,https://profiles.uchicago.edu/profiles/profile/45700762
Mengjie Chen,https://profiles.uchicago.edu/profiles/profile/9586872
Nan Chen,https://profiles.uchicago.edu/profiles/profile/23820264
Pan  Chen,https://profiles.uchicago.edu/profiles/profile/39244
Peili Chen,https://profiles.uchicago.edu/profiles/profile/37316
Siwei Chen,https://profiles.uchicago.edu/profiles/profile/73496374
Thomas Chen,https://profiles.uchicago.edu/profiles/profile/13049730
Xiufen Chen,https://profiles.uchicago.edu/profiles/profile/36827
Yi-Hsing Chen,https://profiles.uchicago.edu/profiles/profile/37561
Yue Chen,https://profiles.uchicago.edu/profiles/profile/38734
Zachary Chen,https://profiles.uchicago.edu/profiles/profile/45700782
Alice Cheng,https://profiles.uchicago.edu/profiles/profile/44045107
Jason Cheng,https://profiles.uchicago.edu/profiles/profile/915496
Riyan Cheng,https://profiles.uchicago.edu/profiles/profile/38185
Yu Cheng,https://profiles.uchicago.edu/profiles/profile/37279
Savannah Cheo,https://profiles.uchicago.edu/profiles/profile/36973786
Marcello Cherchi,https://profiles.uchicago.edu/profiles/profile/35578915
Edith Chernoff,https://profiles.uchicago.edu/profiles/profile/37857
Alexander Chervonsky,https://profiles.uchicago.edu/profiles/profile/38145
Nicolas Chevrier,https://profiles.uchicago.edu/profiles/profile/15408665
Pankaj Chhangani,https://profiles.uchicago.edu/profiles/profile/34146570
Kwen-Sheng Chiang,https://profiles.uchicago.edu/profiles/profile/13712484
Gene Chiao,https://profiles.uchicago.edu/profiles/profile/37408
Emma L Childs,https://profiles.uchicago.edu/profiles/profile/39047
Janet Chin,https://profiles.uchicago.edu/profiles/profile/36292822
Marshall Chin,https://profiles.uchicago.edu/profiles/profile/37872
Robert Chin,https://profiles.uchicago.edu/profiles/profile/38856
William Ching,https://profiles.uchicago.edu/profiles/profile/38487
Ebele Nwogo Chinwuba,https://profiles.uchicago.edu/profiles/profile/36825
Satish Chitneni,https://profiles.uchicago.edu/profiles/profile/35623326
Brian Chiu,https://profiles.uchicago.edu/profiles/profile/37126
James Chiu,https://profiles.uchicago.edu/profiles/profile/38736
Anton Chivu,https://profiles.uchicago.edu/profiles/profile/39123
Alexandre Chlenski,https://profiles.uchicago.edu/profiles/profile/38930
Steven Chmura,https://profiles.uchicago.edu/profiles/profile/38715
Tenzin Choden,https://profiles.uchicago.edu/profiles/profile/28934548
Thinle Chodon,https://profiles.uchicago.edu/profiles/profile/22593138
Ellen Choi,https://profiles.uchicago.edu/profiles/profile/5478537
Hak Jong Choi,https://profiles.uchicago.edu/profiles/profile/37817
Hyung Sun Choi,https://profiles.uchicago.edu/profiles/profile/35171778
Kwang Jin Choi,https://profiles.uchicago.edu/profiles/profile/5478540
Tatvam Choksi,https://profiles.uchicago.edu/profiles/profile/9079529
Anita Chong,https://profiles.uchicago.edu/profiles/profile/38846
Bradford Chong,https://profiles.uchicago.edu/profiles/profile/36463828
Grace Chong,https://profiles.uchicago.edu/profiles/profile/37675
Julie Chor,https://profiles.uchicago.edu/profiles/profile/915422
Mark Chottiner,https://profiles.uchicago.edu/profiles/profile/20266318
Noura Choudhury,https://profiles.uchicago.edu/profiles/profile/48585127
Jarva Chow,https://profiles.uchicago.edu/profiles/profile/15833826
Selina Chow,https://profiles.uchicago.edu/profiles/profile/5478623
Shakeel Chowdhry,https://profiles.uchicago.edu/profiles/profile/2119131
Anthony Christiano,https://profiles.uchicago.edu/profiles/profile/29532332
Monica Christmas,https://profiles.uchicago.edu/profiles/profile/5478610
Bow Chung,https://profiles.uchicago.edu/profiles/profile/14682860
Bow Chung,https://profiles.uchicago.edu/profiles/profile/70443920
Doreen Chung,https://profiles.uchicago.edu/profiles/profile/37011
Jonathan Chung,https://profiles.uchicago.edu/profiles/profile/5478578
Christina Ciaccio,https://profiles.uchicago.edu/profiles/profile/5478557
Luis A. Cibils,https://profiles.uchicago.edu/profiles/profile/13712494
Thomas Cibull,https://profiles.uchicago.edu/profiles/profile/37446
Scott Cienkus,https://profiles.uchicago.edu/profiles/profile/36858
Adam Cifu,https://profiles.uchicago.edu/profiles/profile/36952
Arielle Cimeno,https://profiles.uchicago.edu/profiles/profile/29508089
Ali Cinar,https://profiles.uchicago.edu/profiles/profile/5478584
Nicole Cipriani,https://profiles.uchicago.edu/profiles/profile/915454
Veronica Cipriani,https://profiles.uchicago.edu/profiles/profile/14477648
Christopher Clardy,https://profiles.uchicago.edu/profiles/profile/39203
Frank Clark,https://profiles.uchicago.edu/profiles/profile/37908
Marcus Clark,https://profiles.uchicago.edu/profiles/profile/38946
Margaret Clark,https://profiles.uchicago.edu/profiles/profile/51610325
Julianna Clark-Wronski,https://profiles.uchicago.edu/profiles/profile/23417213
Michael Clarke,https://profiles.uchicago.edu/profiles/profile/35668342
Erika Claud,https://profiles.uchicago.edu/profiles/profile/38890
Anna Clebone,https://profiles.uchicago.edu/profiles/profile/5478553
Noa Cleveland,https://profiles.uchicago.edu/profiles/profile/36973783
Betsy Cliff,https://profiles.uchicago.edu/profiles/profile/28934554
Dennis Coalson,https://profiles.uchicago.edu/profiles/profile/38526
Michael Coates,https://profiles.uchicago.edu/profiles/profile/37831
Sarah Cobey,https://profiles.uchicago.edu/profiles/profile/915396
Emil F. Coccaro,https://profiles.uchicago.edu/profiles/profile/37386
Phillippe Cochran,https://profiles.uchicago.edu/profiles/profile/37654
Richard Cockerill,https://profiles.uchicago.edu/profiles/profile/26266085
Fredric Coe,https://profiles.uchicago.edu/profiles/profile/37703
Adam Cohen,https://profiles.uchicago.edu/profiles/profile/37137
Ezra Cohen,https://profiles.uchicago.edu/profiles/profile/37073
Jeremy Cohen,https://profiles.uchicago.edu/profiles/profile/50554899
Kenneth Cohen,https://profiles.uchicago.edu/profiles/profile/37980
Lewis Cohen,https://profiles.uchicago.edu/profiles/profile/38781
Marlene Cohen,https://profiles.uchicago.edu/profiles/profile/27167414
Rachel Cohen,https://profiles.uchicago.edu/profiles/profile/27899233
Ronald Cohen,https://profiles.uchicago.edu/profiles/profile/37048
Russell Cohen,https://profiles.uchicago.edu/profiles/profile/38188
Susan Cohn,https://profiles.uchicago.edu/profiles/profile/36962
Ursula Colareta-Ugarte,https://profiles.uchicago.edu/profiles/profile/34587994
Kimberly Cole,https://profiles.uchicago.edu/profiles/profile/30000350
Naida Cole,https://profiles.uchicago.edu/profiles/profile/23617902
Peter Colegrove,https://profiles.uchicago.edu/profiles/profile/39063
Elisheva Coleman,https://profiles.uchicago.edu/profiles/profile/19175920
Maureen L. Coleman,https://profiles.uchicago.edu/profiles/profile/12760228
John Collins,https://profiles.uchicago.edu/profiles/profile/915416
Maggie Collins,https://profiles.uchicago.edu/profiles/profile/75399583
Sarah Collins,https://profiles.uchicago.edu/profiles/profile/37617
James Colombo,https://profiles.uchicago.edu/profiles/profile/59715656
Youssef Comair,https://profiles.uchicago.edu/profiles/profile/84485536
Laurie Comstock,https://profiles.uchicago.edu/profiles/profile/23820259
Axel Concepcion,https://profiles.uchicago.edu/profiles/profile/27899245
Beatrice Concepcion,https://profiles.uchicago.edu/profiles/profile/34066351
Jennifer Cone,https://profiles.uchicago.edu/profiles/profile/13049722
Philip Connell,https://profiles.uchicago.edu/profiles/profile/38265
Mark Connolly,https://profiles.uchicago.edu/profiles/profile/39143
William Conrad,https://profiles.uchicago.edu/profiles/profile/38300
Megan Conti Mica,https://profiles.uchicago.edu/profiles/profile/5616415
Suzanne D. Conzen,https://profiles.uchicago.edu/profiles/profile/38916
Kristen Cook,https://profiles.uchicago.edu/profiles/profile/37608
Scott Cooper,https://profiles.uchicago.edu/profiles/profile/38138
Jennifer Cooperrider,https://profiles.uchicago.edu/profiles/profile/47773801
Cristin Coquillard,https://profiles.uchicago.edu/profiles/profile/73496382
Daniel Corboy,https://profiles.uchicago.edu/profiles/profile/37574
Martin Coronel Cordero,https://profiles.uchicago.edu/profiles/profile/2119202
Ana  Correa,https://profiles.uchicago.edu/profiles/profile/36882
Kamala Cotts,https://profiles.uchicago.edu/profiles/profile/37866
Jack D. Cowan,https://profiles.uchicago.edu/profiles/profile/3476353
Nancy Jean Cox,https://profiles.uchicago.edu/profiles/profile/36697
Jerry Coyne,https://profiles.uchicago.edu/profiles/profile/37379
Nona Craig,https://profiles.uchicago.edu/profiles/profile/37585
Allison Crawford,https://profiles.uchicago.edu/profiles/profile/15397408
Clayton Crawley,https://profiles.uchicago.edu/profiles/profile/37607
Courtney Cripps,https://profiles.uchicago.edu/profiles/profile/28609003
John Croghan,https://profiles.uchicago.edu/profiles/profile/38291
Katherine A. Cronin,https://profiles.uchicago.edu/profiles/profile/12760231
Rebekah Cross,https://profiles.uchicago.edu/profiles/profile/36891719
Aimee Crow,https://profiles.uchicago.edu/profiles/profile/38369
Jane Cullen,https://profiles.uchicago.edu/profiles/profile/38862
Matthew Cummings,https://profiles.uchicago.edu/profiles/profile/41790327
Shelly Ann Cummings,https://profiles.uchicago.edu/profiles/profile/38347
Han Cun,https://profiles.uchicago.edu/profiles/profile/36931923
John Cunningham,https://profiles.uchicago.edu/profiles/profile/36845
Patrick Cunningham,https://profiles.uchicago.edu/profiles/profile/37255
Jessica Curley,https://profiles.uchicago.edu/profiles/profile/37001
Farr A. Curlin,https://profiles.uchicago.edu/profiles/profile/37779
James Curran,https://profiles.uchicago.edu/profiles/profile/38539
John Cursio,https://profiles.uchicago.edu/profiles/profile/9392332
Thomas Cutter,https://profiles.uchicago.edu/profiles/profile/39285
Michael Czapka,https://profiles.uchicago.edu/profiles/profile/27899236
Abraham Dachman,https://profiles.uchicago.edu/profiles/profile/37588
Andrew Dahl,https://profiles.uchicago.edu/profiles/profile/18729477
Allie Dakroub,https://profiles.uchicago.edu/profiles/profile/44045108
Sushila Dalal,https://profiles.uchicago.edu/profiles/profile/915463
Olivier G. Dalmas,https://profiles.uchicago.edu/profiles/profile/37996
Allison Dalton,https://profiles.uchicago.edu/profiles/profile/2927296
Arif Dalvi,https://profiles.uchicago.edu/profiles/profile/37656
Martina Damo,https://profiles.uchicago.edu/profiles/profile/37151116
Sudarshawn Damodharan,https://profiles.uchicago.edu/profiles/profile/47773805
Cameron Dandridge,https://profiles.uchicago.edu/profiles/profile/70757134
Thuan Dang,https://profiles.uchicago.edu/profiles/profile/61225550
Claire Daniele,https://profiles.uchicago.edu/profiles/profile/38266
Melvin D. Daniels,https://profiles.uchicago.edu/profiles/profile/38617
Elizabeth Danielson,https://profiles.uchicago.edu/profiles/profile/45700791
Kelsey Danley,https://profiles.uchicago.edu/profiles/profile/35578917
Bezalel Dantz,https://profiles.uchicago.edu/profiles/profile/38875
Rachel Danzig,https://profiles.uchicago.edu/profiles/profile/37054274
Oluwakemi Darkwa,https://profiles.uchicago.edu/profiles/profile/13941144
Wendy Darlington,https://profiles.uchicago.edu/profiles/profile/5478538
Elijah Darnell,https://profiles.uchicago.edu/profiles/profile/70757140
Paramita Das,https://profiles.uchicago.edu/profiles/profile/14720160
Soma Das,https://profiles.uchicago.edu/profiles/profile/37207
Danisa Daubenspeck,https://profiles.uchicago.edu/profiles/profile/20274089
Christopher Daugherty,https://profiles.uchicago.edu/profiles/profile/38563
Dayle Davenport,https://profiles.uchicago.edu/profiles/profile/32749877
Henry David,https://profiles.uchicago.edu/profiles/profile/17656644
Sean P. David,https://profiles.uchicago.edu/profiles/profile/32656829
