name,link,rdf_link
Laurel J Cherian,https://profiles.rush.edu/profile/201053,https://profiles.rush.edu/profile/201053/201053.rdf
Vladimir V Cherny,https://profiles.rush.edu/profile/201054,https://profiles.rush.edu/profile/201054/201054.rdf
Edward  Cherullo,https://profiles.rush.edu/profile/14506704,https://profiles.rush.edu/profile/14506704/14506704.rdf
Bantu S Chhangani,https://profiles.rush.edu/profile/14507673,https://profiles.rush.edu/profile/14507673/14507673.rdf
Sheba  Chiplunkar,https://profiles.rush.edu/profile/14507366,https://profiles.rush.edu/profile/14507366/14507366.rdf
Bill  Chiu,https://profiles.rush.edu/profile/15948600,https://profiles.rush.edu/profile/15948600/15948600.rdf
Sylvia  Chlebek,https://profiles.rush.edu/profile/28800287,https://profiles.rush.edu/profile/28800287/28800287.rdf
Gary W Chmielewski,https://profiles.rush.edu/profile/201055,https://profiles.rush.edu/profile/201055/201055.rdf
Daniel K Choi,https://profiles.rush.edu/profile/15948601,https://profiles.rush.edu/profile/15948601/15948601.rdf
Lisa M Chorzempa-Schainis,https://profiles.rush.edu/profile/448465,https://profiles.rush.edu/profile/448465/448465.rdf
Nicole  Christin,https://profiles.rush.edu/profile/15948602,https://profiles.rush.edu/profile/15948602/15948602.rdf
Michelle S. Christopher,https://profiles.rush.edu/profile/15948971,https://profiles.rush.edu/profile/15948971/15948971.rdf
David  Chu,https://profiles.rush.edu/profile/15948915,https://profiles.rush.edu/profile/15948915/15948915.rdf
Christine  Chuck,https://profiles.rush.edu/profile/15948235,https://profiles.rush.edu/profile/15948235/15948235.rdf
Sumant  Chugh,https://profiles.rush.edu/profile/448385,https://profiles.rush.edu/profile/448385/448385.rdf
Vishnu V Chundi,https://profiles.rush.edu/profile/15948603,https://profiles.rush.edu/profile/15948603/15948603.rdf
David J Cimbaluk,https://profiles.rush.edu/profile/14507778,https://profiles.rush.edu/profile/14507778/14507778.rdf
Joseph M Civantos,https://profiles.rush.edu/profile/14506844,https://profiles.rush.edu/profile/14506844/14506844.rdf
Tamara  Claman,https://profiles.rush.edu/profile/15948604,https://profiles.rush.edu/profile/15948604/15948604.rdf
Galeta C Clayton,https://profiles.rush.edu/profile/14506774,https://profiles.rush.edu/profile/14506774/14506774.rdf
Lionel Clement,https://profiles.rush.edu/profile/521340,https://profiles.rush.edu/profile/521340/521340.rdf
Melody A Cobleigh,https://profiles.rush.edu/profile/204576,https://profiles.rush.edu/profile/204576/204576.rdf
Robaab  Cocco,https://profiles.rush.edu/profile/8528198,https://profiles.rush.edu/profile/8528198/8528198.rdf
Sarah M Cocoma,https://profiles.rush.edu/profile/14507367,https://profiles.rush.edu/profile/14507367/14507367.rdf
James  Coggan,https://profiles.rush.edu/profile/15948959,https://profiles.rush.edu/profile/15948959/15948959.rdf
Fredric S Cohen,https://profiles.rush.edu/profile/204600,https://profiles.rush.edu/profile/204600/204600.rdf
Jack Cohen,https://profiles.rush.edu/profile/201058,https://profiles.rush.edu/profile/201058/201058.rdf
Mark S Cohen,https://profiles.rush.edu/profile/197285,https://profiles.rush.edu/profile/197285/197285.rdf
Sara  Cohen,https://profiles.rush.edu/profile/28800288,https://profiles.rush.edu/profile/28800288/28800288.rdf
Ada  Cole,https://profiles.rush.edu/profile/15948605,https://profiles.rush.edu/profile/15948605/15948605.rdf
Brian Cole,https://profiles.rush.edu/profile/197286,https://profiles.rush.edu/profile/197286/197286.rdf
Jennifer  Coleman,https://profiles.rush.edu/profile/14506845,https://profiles.rush.edu/profile/14506845/14506845.rdf
Matthew Colman,https://profiles.rush.edu/profile/197287,https://profiles.rush.edu/profile/197287/197287.rdf
Fareed Moses Segundo Collado,https://profiles.rush.edu/profile/14506755,https://profiles.rush.edu/profile/14506755/14506755.rdf
Julie A Collins,https://profiles.rush.edu/profile/14506846,https://profiles.rush.edu/profile/14506846/14506846.rdf
James J Conners,https://profiles.rush.edu/profile/204608,https://profiles.rush.edu/profile/204608/204608.rdf
Christopher L Coogan,https://profiles.rush.edu/profile/201060,https://profiles.rush.edu/profile/201060/201060.rdf
John Q Cook,https://profiles.rush.edu/profile/14506847,https://profiles.rush.edu/profile/14506847/14506847.rdf
Suzanne K Cooperman,https://profiles.rush.edu/profile/15948606,https://profiles.rush.edu/profile/15948606/15948606.rdf
Carol L Corbridge,https://profiles.rush.edu/profile/14507716,https://profiles.rush.edu/profile/14507716/14507716.rdf
Leo  Correa,https://profiles.rush.edu/profile/15948607,https://profiles.rush.edu/profile/15948607/15948607.rdf
Joyce Corsica,https://profiles.rush.edu/profile/201063,https://profiles.rush.edu/profile/201063/201063.rdf
Edmundo P Cortez,https://profiles.rush.edu/profile/15948608,https://profiles.rush.edu/profile/15948608/15948608.rdf
Rosario M Cosme-Cruz,https://profiles.rush.edu/profile/14507289,https://profiles.rush.edu/profile/14507289/14507289.rdf
Paula J Costello,https://profiles.rush.edu/profile/15948926,https://profiles.rush.edu/profile/15948926/15948926.rdf
Fawn Cothran,https://profiles.rush.edu/profile/201064,https://profiles.rush.edu/profile/201064/201064.rdf
Scott E Counts,https://profiles.rush.edu/profile/15948609,https://profiles.rush.edu/profile/15948609/15948609.rdf
Brian Couri,https://profiles.rush.edu/profile/14507674,https://profiles.rush.edu/profile/14507674/14507674.rdf
Paul  Courtney,https://profiles.rush.edu/profile/15948610,https://profiles.rush.edu/profile/15948610/15948610.rdf
Chandice  Covington,https://profiles.rush.edu/profile/15948611,https://profiles.rush.edu/profile/15948611/15948611.rdf
Melissa M Crane,https://profiles.rush.edu/profile/6435007,https://profiles.rush.edu/profile/6435007/6435007.rdf
Stephanie Lynn Crane,https://profiles.rush.edu/profile/521341,https://profiles.rush.edu/profile/521341/521341.rdf
Christopher Crank,https://profiles.rush.edu/profile/201066,https://profiles.rush.edu/profile/201066/201066.rdf
Chadrick  Cross,https://profiles.rush.edu/profile/14507717,https://profiles.rush.edu/profile/14507717/14507717.rdf
Stephanie  Crowley McWilliam,https://profiles.rush.edu/profile/204526,https://profiles.rush.edu/profile/204526/204526.rdf
Richard W Crowley,https://profiles.rush.edu/profile/448296,https://profiles.rush.edu/profile/448296/448296.rdf
John D Cull,https://profiles.rush.edu/profile/15948613,https://profiles.rush.edu/profile/15948613/15948613.rdf
Jeffrey A Cullen,https://profiles.rush.edu/profile/15948612,https://profiles.rush.edu/profile/15948612/15948612.rdf
Thomas  Cutting,https://profiles.rush.edu/profile/14507470,https://profiles.rush.edu/profile/14507470/14507470.rdf
Jamie A Cvengros,https://profiles.rush.edu/profile/201070,https://profiles.rush.edu/profile/201070/201070.rdf
Christina  Cwynar,https://profiles.rush.edu/profile/14507719,https://profiles.rush.edu/profile/14507719/14507719.rdf
Heide R Cygan,https://profiles.rush.edu/profile/448299,https://profiles.rush.edu/profile/448299/448299.rdf
Traci S D'Auguste,https://profiles.rush.edu/profile/15948615,https://profiles.rush.edu/profile/15948615/15948615.rdf
Mohammad  Daaif,https://profiles.rush.edu/profile/14507076,https://profiles.rush.edu/profile/14507076/14507076.rdf
Rima  Dafer,https://profiles.rush.edu/profile/14507290,https://profiles.rush.edu/profile/14507290/14507290.rdf
Nausica  DAlfonso-Laghi,https://profiles.rush.edu/profile/28800289,https://profiles.rush.edu/profile/28800289/28800289.rdf
Xin Dang,https://profiles.rush.edu/profile/521342,https://profiles.rush.edu/profile/521342/521342.rdf
Henry I Danko,https://profiles.rush.edu/profile/15948614,https://profiles.rush.edu/profile/15948614/15948614.rdf
Bezalel Dantz,https://profiles.rush.edu/profile/201072,https://profiles.rush.edu/profile/201072/201072.rdf
Vaskar  Das,https://profiles.rush.edu/profile/2473425,https://profiles.rush.edu/profile/2473425/2473425.rdf
Brian T. David,https://profiles.rush.edu/profile/521343,https://profiles.rush.edu/profile/521343/521343.rdf
Elizabeth  Davis,https://profiles.rush.edu/profile/14506707,https://profiles.rush.edu/profile/14506707/14506707.rdf
Tami S Davis,https://profiles.rush.edu/profile/201073,https://profiles.rush.edu/profile/201073/201073.rdf
Teresa E Davis,https://profiles.rush.edu/profile/14507471,https://profiles.rush.edu/profile/14507471/14507471.rdf
Vanessa  Davis,https://profiles.rush.edu/profile/15948616,https://profiles.rush.edu/profile/15948616/15948616.rdf
Josie  Dawe,https://profiles.rush.edu/profile/15948238,https://profiles.rush.edu/profile/15948238/15948238.rdf
Robert J Dawe,https://profiles.rush.edu/profile/201074,https://profiles.rush.edu/profile/201074/201074.rdf
Catherine D Deamant,https://profiles.rush.edu/profile/15948617,https://profiles.rush.edu/profile/15948617/15948617.rdf
Leslie A Deane,https://profiles.rush.edu/profile/201075,https://profiles.rush.edu/profile/201075/201075.rdf
Thomas E DeCoursey,https://profiles.rush.edu/profile/201076,https://profiles.rush.edu/profile/201076/201076.rdf
Robert P DeCresce,https://profiles.rush.edu/profile/201077,https://profiles.rush.edu/profile/201077/201077.rdf
Rupel Dedhia,https://profiles.rush.edu/profile/201078,https://profiles.rush.edu/profile/201078/201078.rdf
Irene I Dehghan-Paz,https://profiles.rush.edu/profile/448460,https://profiles.rush.edu/profile/448460/448460.rdf
Craig Della Valle,https://profiles.rush.edu/profile/197288,https://profiles.rush.edu/profile/197288/197288.rdf
Ewa Dembowski,https://profiles.rush.edu/profile/448503,https://profiles.rush.edu/profile/448503/448503.rdf
Mark T DeMeo,https://profiles.rush.edu/profile/201081,https://profiles.rush.edu/profile/201081/201081.rdf
Melchor  Demetria,https://profiles.rush.edu/profile/15948618,https://profiles.rush.edu/profile/15948618/15948618.rdf
Jie  Deng,https://profiles.rush.edu/profile/1128930,https://profiles.rush.edu/profile/1128930/1128930.rdf
Youping  Deng,https://profiles.rush.edu/profile/15948619,https://profiles.rush.edu/profile/15948619/15948619.rdf
Laura L Deon,https://profiles.rush.edu/profile/14507014,https://profiles.rush.edu/profile/14507014/14507014.rdf
Benjamin  Derman,https://profiles.rush.edu/profile/15948620,https://profiles.rush.edu/profile/15948620/15948620.rdf
Gordon H Derman,https://profiles.rush.edu/profile/201082,https://profiles.rush.edu/profile/201082/201082.rdf
Ithaar H Derweesh,https://profiles.rush.edu/profile/33786199,https://profiles.rush.edu/profile/33786199/33786199.rdf
Pankaja  Desai,https://profiles.rush.edu/profile/1295399,https://profiles.rush.edu/profile/1295399/1295399.rdf
Seema N Desai,https://profiles.rush.edu/profile/204554,https://profiles.rush.edu/profile/204554/204554.rdf
Harel Deutsch,https://profiles.rush.edu/profile/197278,https://profiles.rush.edu/profile/197278/197278.rdf
Thomas A Deutsch,https://profiles.rush.edu/profile/14507473,https://profiles.rush.edu/profile/14507473/14507473.rdf
Christopher J DeWald,https://profiles.rush.edu/profile/197289,https://profiles.rush.edu/profile/197289/197289.rdf
Summer B Dewdney,https://profiles.rush.edu/profile/15948621,https://profiles.rush.edu/profile/15948621/15948621.rdf
Klodian  Dhana,https://profiles.rush.edu/profile/14506918,https://profiles.rush.edu/profile/14506918/14506918.rdf
Karim D Diab,https://profiles.rush.edu/profile/201084,https://profiles.rush.edu/profile/201084/201084.rdf
Aidnag Z Diaz,https://profiles.rush.edu/profile/201085,https://profiles.rush.edu/profile/201085/201085.rdf
Samer  Dibs,https://profiles.rush.edu/profile/15949000,https://profiles.rush.edu/profile/15949000/15949000.rdf
Nico  Diederich,https://profiles.rush.edu/profile/15948622,https://profiles.rush.edu/profile/15948622/15948622.rdf
Janice J Dieschbourg,https://profiles.rush.edu/profile/14506850,https://profiles.rush.edu/profile/14506850/14506850.rdf
Jessica M Diethelm,https://profiles.rush.edu/profile/14506851,https://profiles.rush.edu/profile/14506851/14506851.rdf
Dipti Dighe,https://profiles.rush.edu/profile/14507779,https://profiles.rush.edu/profile/14507779/14507779.rdf
Catherine A Dimou,https://profiles.rush.edu/profile/14507721,https://profiles.rush.edu/profile/14507721/14507721.rdf
Elia DiSavino,https://profiles.rush.edu/profile/14506708,https://profiles.rush.edu/profile/14506708/14506708.rdf
Vinodinee Lanka Dissanayake,https://profiles.rush.edu/profile/14507507,https://profiles.rush.edu/profile/14507507/14507507.rdf
Ismar  Dizdarevic,https://profiles.rush.edu/profile/15948623,https://profiles.rush.edu/profile/15948623/15948623.rdf
Dragan  Djordjevic,https://profiles.rush.edu/profile/15948624,https://profiles.rush.edu/profile/15948624/15948624.rdf
Nikola Dobrilovic,https://profiles.rush.edu/profile/201086,https://profiles.rush.edu/profile/201086/201086.rdf
Andrea J Domas,https://profiles.rush.edu/profile/448440,https://profiles.rush.edu/profile/448440/448440.rdf
Mireya  Dondalski,https://profiles.rush.edu/profile/15948625,https://profiles.rush.edu/profile/15948625/15948625.rdf
Merrick  Donenberg,https://profiles.rush.edu/profile/15948919,https://profiles.rush.edu/profile/15948919/15948919.rdf
Xin Qi Dong,https://profiles.rush.edu/profile/29655,https://profiles.rush.edu/profile/29655/29655.rdf
Iulia  Dorneanu,https://profiles.rush.edu/profile/14506823,https://profiles.rush.edu/profile/14506823/14506823.rdf
Andrew  Dorsch,https://profiles.rush.edu/profile/14507574,https://profiles.rush.edu/profile/14507574/14507574.rdf
Julianne A Doucette,https://profiles.rush.edu/profile/448301,https://profiles.rush.edu/profile/448301/448301.rdf
Rami Doukky,https://profiles.rush.edu/profile/201088,https://profiles.rush.edu/profile/201088/201088.rdf
Sheila M Dowd,https://profiles.rush.edu/profile/201089,https://profiles.rush.edu/profile/201089/201089.rdf
Claire Dowdle,https://profiles.rush.edu/profile/448369,https://profiles.rush.edu/profile/448369/448369.rdf
Carrie  Draney,https://profiles.rush.edu/profile/748388,https://profiles.rush.edu/profile/748388/748388.rdf
James  Dravenack,https://profiles.rush.edu/profile/15948626,https://profiles.rush.edu/profile/15948626/15948626.rdf
Carrie L Drazba,https://profiles.rush.edu/profile/14507723,https://profiles.rush.edu/profile/14507723/14507723.rdf
Sumeet Gulshan Dua,https://profiles.rush.edu/profile/1128924,https://profiles.rush.edu/profile/1128924/1128924.rdf
Lei Duan,https://profiles.rush.edu/profile/201091,https://profiles.rush.edu/profile/201091/201091.rdf
Meagan N Dubosky,https://profiles.rush.edu/profile/448424,https://profiles.rush.edu/profile/448424/448424.rdf
Sheila A Dugan,https://profiles.rush.edu/profile/201092,https://profiles.rush.edu/profile/201092/201092.rdf
Kunwarjit S Duggal,https://profiles.rush.edu/profile/15948628,https://profiles.rush.edu/profile/15948628/15948628.rdf
Kathleen T Dunckley,https://profiles.rush.edu/profile/1295398,https://profiles.rush.edu/profile/1295398/1295398.rdf
David M Durdov,https://profiles.rush.edu/profile/14507781,https://profiles.rush.edu/profile/14507781/14507781.rdf
Joseph R Durham,https://profiles.rush.edu/profile/15948629,https://profiles.rush.edu/profile/15948629/15948629.rdf
Jay M Dutton,https://profiles.rush.edu/profile/15948630,https://profiles.rush.edu/profile/15948630/15948630.rdf
Richard  Dwyer,https://profiles.rush.edu/profile/14507293,https://profiles.rush.edu/profile/14507293/14507293.rdf
Sean  Dyer,https://profiles.rush.edu/profile/15948227,https://profiles.rush.edu/profile/15948227/15948227.rdf
Louise  Dykes,https://profiles.rush.edu/profile/14507018,https://profiles.rush.edu/profile/14507018/14507018.rdf
Jason F Earle,https://profiles.rush.edu/profile/448302,https://profiles.rush.edu/profile/448302/448302.rdf
Melinda D Earle,https://profiles.rush.edu/profile/14507082,https://profiles.rush.edu/profile/14507082/14507082.rdf
Jennifer S Earvolino,https://profiles.rush.edu/profile/14506853,https://profiles.rush.edu/profile/14506853/14506853.rdf
Michael S Easton,https://profiles.rush.edu/profile/15948631,https://profiles.rush.edu/profile/15948631/15948631.rdf
